Date,Month,Description,Amount,Direction,Categoria,TxnType,Source,mes,year
2026-03-29 00:00:00,2026-03-01 00:00:00,Transport for London,-1.75,DEBIT,Transporte,Card Payment,Revolut,3,
2026-03-22 00:00:00,2026-03-01 00:00:00,Sainsbury's,-1.5,DEBIT,Mercado,Card Payment,Revolut,3,
2026-03-21 00:00:00,2026-03-01 00:00:00,Sainsbury's,-1.4,DEBIT,Mercado,Card Payment,Revolut,3,
2026-03-02 00:00:00,2026-03-01 00:00:00,Transport for London,-0.5,DEBIT,Transporte,Card Payment,Revolut,3,
2026-03-15 00:00:00,2026-03-01 00:00:00,Datatek Payments Ltd,-0.5,DEBIT,Transporte,Card Payment,Revolut,3,
2026-03-25 00:00:00,2026-03-01 00:00:00,Lb Southwark,-185.0,DEBIT,Casa,Transfer,Revolut,3,
2026-03-31 00:00:00,2026-03-01 00:00:00,Paid to VIRGIN ACTIVE LTD,-109.0,DEBIT,Academia,DIRECT_DEBIT,Wise,3,2026.0
2026-04-25 00:00:00,2026-04-01 00:00:00,Madmuscles,-0.49,DEBIT,Academia,Card Payment,Revolut,4,
2026-04-08 00:00:00,2026-04-01 00:00:00,Sainsbury's,-0.7,DEBIT,Mercado,Card Payment,Revolut,4,
2026-04-18 00:00:00,2026-04-01 00:00:00,Apple,-0.99,DEBIT,TV,Card Payment,Revolut,4,
2026-04-19 00:00:00,2026-04-01 00:00:00,Amazon,-1.49,DEBIT,Amazon,Card Payment,Revolut,4,
2026-04-20 00:00:00,2026-04-01 00:00:00,McDonald's,-1.59,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-12 00:00:00,2026-04-01 00:00:00,Transport for London,-1.75,DEBIT,Transporte,Card Payment,Revolut,4,
2026-04-20 00:00:00,2026-04-01 00:00:00,Transport for London,-1.75,DEBIT,Transporte,Card Payment,Revolut,4,
2026-04-12 00:00:00,2026-04-01 00:00:00,IKEA,-1.95,DEBIT,Home Box,Card Payment,Revolut,4,
2026-04-08 00:00:00,2026-04-01 00:00:00,Sainsbury's,-2.34,DEBIT,Mercado,Card Payment,Revolut,4,
2026-04-04 00:00:00,2026-04-01 00:00:00,Sainsbury's,-2.45,DEBIT,Mercado,Card Payment,Revolut,4,
2026-04-28 00:00:00,2026-04-01 00:00:00,Whocares Hair&,-2.61,DEBIT,Cabelo,Card Payment,Revolut,4,
2026-04-07 00:00:00,2026-04-01 00:00:00,Mr Whippy,-3.0,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-18 00:00:00,2026-04-01 00:00:00,Transport for London,-3.0,DEBIT,Transporte,Card Payment,Revolut,4,
2026-04-02 00:00:00,2026-04-01 00:00:00,Transport for London,-3.1,DEBIT,Transporte,Card Payment,Revolut,4,
2026-04-08 00:00:00,2026-04-01 00:00:00,Transport for London,-3.1,DEBIT,Transporte,Card Payment,Revolut,4,
2026-04-09 00:00:00,2026-04-01 00:00:00,Transport for London,-3.1,DEBIT,Transporte,Card Payment,Revolut,4,
2026-04-21 00:00:00,2026-04-01 00:00:00,Transport for London,-3.1,DEBIT,Transporte,Card Payment,Revolut,4,
2026-04-19 00:00:00,2026-04-01 00:00:00,Dines Pasta Mercato,-3.5,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-18 00:00:00,2026-04-01 00:00:00,Amazon,-3.99,DEBIT,Amazon,Card Payment,Revolut,4,
2026-04-30 00:00:00,2026-04-01 00:00:00,Rosslyn,-4.0,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-30 00:00:00,2026-04-01 00:00:00,Momentum Services,-4.7,DEBIT,Transporte,Card Payment,Revolut,4,
2026-04-28 00:00:00,2026-04-01 00:00:00,Evenement Kenaupark,-4.78,DEBIT,Ingresso,Card Payment,Revolut,4,
2026-04-12 00:00:00,2026-04-01 00:00:00,Transport for London,-4.85,DEBIT,Transporte,Card Payment,Revolut,4,
2026-04-01 00:00:00,2026-04-01 00:00:00,Sainsbury's,-4.9,DEBIT,Mercado,Card Payment,Revolut,4,
2026-04-17 00:00:00,2026-04-01 00:00:00,Storiboard,-5.0,DEBIT,Amazon,Card Payment,Revolut,4,
2026-04-03 00:00:00,2026-04-01 00:00:00,Pret,-5.25,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-10 00:00:00,2026-04-01 00:00:00,Pret,-5.25,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-22 00:00:00,2026-04-01 00:00:00,Pret,-5.25,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-02 00:00:00,2026-04-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-08 00:00:00,2026-04-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-15 00:00:00,2026-04-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-16 00:00:00,2026-04-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-18 00:00:00,2026-04-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-21 00:00:00,2026-04-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-25 00:00:00,2026-04-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-29 00:00:00,2026-04-01 00:00:00,Dreamteam Haarlem,-5.66,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-23 00:00:00,2026-04-01 00:00:00,Disney+,-5.99,DEBIT,TV,Card Payment,Revolut,4,
2026-04-05 00:00:00,2026-04-01 00:00:00,Transport for London,-6.0,DEBIT,Transporte,Card Payment,Revolut,4,
2026-04-03 00:00:00,2026-04-01 00:00:00,Transport for London,-6.1,DEBIT,Transporte,Card Payment,Revolut,4,
2026-04-16 00:00:00,2026-04-01 00:00:00,Transport for London,-6.1,DEBIT,Transporte,Card Payment,Revolut,4,
2026-04-01 00:00:00,2026-04-01 00:00:00,Transport for London,-6.2,DEBIT,Transporte,Card Payment,Revolut,4,
2026-04-22 00:00:00,2026-04-01 00:00:00,itsu,-6.25,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-28 00:00:00,2026-04-01 00:00:00,Snacks & Vlaamse Friet,-6.52,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-29 00:00:00,2026-04-01 00:00:00,Coffeeshop REEFER,-6.52,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-29 00:00:00,2026-04-01 00:00:00,Holland Promotion,-6.74,DEBIT,Ingresso,Card Payment,Revolut,4,
2026-04-08 00:00:00,2026-04-01 00:00:00,Pret,-6.99,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-05 00:00:00,2026-04-01 00:00:00,Sainsbury's,-7.0,DEBIT,Mercado,Card Payment,Revolut,4,
2026-04-22 00:00:00,2026-04-01 00:00:00,Sainsbury's,-7.0,DEBIT,Mercado,Card Payment,Revolut,4,
2026-04-02 00:00:00,2026-04-01 00:00:00,Sainsbury's,-7.2,DEBIT,Mercado,Card Payment,Revolut,4,
2026-04-19 00:00:00,2026-04-01 00:00:00,Sainsbury's,-7.35,DEBIT,Mercado,Card Payment,Revolut,4,
2026-04-20 00:00:00,2026-04-01 00:00:00,McDonald's,-7.49,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-09 00:00:00,2026-04-01 00:00:00,Sugarloaf,-7.5,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-18 00:00:00,2026-04-01 00:00:00,Sugarloaf,-7.8,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-09 00:00:00,2026-04-01 00:00:00,Rosslyn,-8.0,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-22 00:00:00,2026-04-01 00:00:00,Rosslyn,-8.0,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-23 00:00:00,2026-04-01 00:00:00,Pret,-8.0,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-28 00:00:00,2026-04-01 00:00:00,Selamat Makan,-8.69,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-19 00:00:00,2026-04-01 00:00:00,Transport for London,-8.9,DEBIT,Transporte,Card Payment,Revolut,4,
2026-04-16 00:00:00,2026-04-01 00:00:00,itsu,-8.95,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-22 00:00:00,2026-04-01 00:00:00,itsu,-8.95,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-08 00:00:00,2026-04-01 00:00:00,Amazon Prime,-8.99,DEBIT,TV,Card Payment,Revolut,4,
2026-04-25 00:00:00,2026-04-01 00:00:00,Apple,-8.99,DEBIT,TV,Card Payment,Revolut,4,
2026-04-29 00:00:00,2026-04-01 00:00:00,Burger King,-9.04,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-27 00:00:00,2026-04-01 00:00:00,Skatecafe,-9.57,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-14 00:00:00,2026-04-01 00:00:00,Sainsbury's,-9.94,DEBIT,Mercado,Card Payment,Revolut,4,
2026-04-21 00:00:00,2026-04-01 00:00:00,Sainsbury's,-10.11,DEBIT,Mercado,Card Payment,Revolut,4,
2026-04-05 00:00:00,2026-04-01 00:00:00,Amazon,-10.19,DEBIT,Amazon,Card Payment,Revolut,4,
2026-04-17 00:00:00,2026-04-01 00:00:00,Sainsbury's,-10.34,DEBIT,Mercado,Card Payment,Revolut,4,
2026-04-03 00:00:00,2026-04-01 00:00:00,itsu,-10.99,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-06 00:00:00,2026-04-01 00:00:00,Tesco,-11.1,DEBIT,Mercado,Card Payment,Revolut,4,
2026-04-01 00:00:00,2026-04-01 00:00:00,itsu,-11.94,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-15 00:00:00,2026-04-01 00:00:00,itsu,-11.94,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-21 00:00:00,2026-04-01 00:00:00,itsu,-11.94,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-09 00:00:00,2026-04-01 00:00:00,Honi Poke,-11.95,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-19 00:00:00,2026-04-01 00:00:00,Vision Express Opticians,-11.99,DEBIT,Consulta,Card Payment,Revolut,4,
2026-04-12 00:00:00,2026-04-01 00:00:00,Nando's,-12.0,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-13 00:00:00,2026-04-01 00:00:00,Acer,-12.95,DEBIT,Amazon,Card Payment,Revolut,4,
2026-04-03 00:00:00,2026-04-01 00:00:00,Amazon,-12.98,DEBIT,Amazon,Card Payment,Revolut,4,
2026-04-04 00:00:00,2026-04-01 00:00:00,YouTube,-12.99,DEBIT,TV,Card Payment,Revolut,4,
2026-04-11 00:00:00,2026-04-01 00:00:00,Amazon,-12.99,DEBIT,Amazon,Card Payment,Revolut,4,
2026-04-30 00:00:00,2026-04-01 00:00:00,OVpay,-13.48,DEBIT,Transporte,Card Payment,Revolut,4,
2026-04-02 00:00:00,2026-04-01 00:00:00,Farmer J,-13.5,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-28 00:00:00,2026-04-01 00:00:00,Snacks & Vlaamse Friet,-13.9,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-18 00:00:00,2026-04-01 00:00:00,Farmer J,-13.95,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-23 00:00:00,2026-04-01 00:00:00,Traditional Pure,-14.0,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-07 00:00:00,2026-04-01 00:00:00,Sainsbury's,-14.03,DEBIT,Mercado,Card Payment,Revolut,4,
2026-04-07 00:00:00,2026-04-01 00:00:00,Amazon,-14.44,DEBIT,Amazon,Card Payment,Revolut,4,
2026-04-04 00:00:00,2026-04-01 00:00:00,Amazon,-14.99,DEBIT,Amazon,Card Payment,Revolut,4,
2026-04-25 00:00:00,2026-04-01 00:00:00,Voxi,-15.0,DEBIT,Celular,Card Payment,Revolut,4,
2026-04-25 00:00:00,2026-04-01 00:00:00,Uber,-15.94,DEBIT,Uber,Card Payment,Revolut,4,
2026-04-08 00:00:00,2026-04-01 00:00:00,Skatecafe,-16.63,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-30 00:00:00,2026-04-01 00:00:00,The Coffee Spot Spaarne,-16.78,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-12 00:00:00,2026-04-01 00:00:00,Storiboard,-16.99,DEBIT,Amazon,Card Payment,Revolut,4,
2026-04-28 00:00:00,2026-04-01 00:00:00,Noah Horwitz,-17.37,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-29 00:00:00,2026-04-01 00:00:00,Fortuyn,-17.67,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-29 00:00:00,2026-04-01 00:00:00,Keukenhof,-18.26,DEBIT,Ingresso,Card Payment,Revolut,4,
2026-04-30 00:00:00,2026-04-01 00:00:00,Stach Eurostar Cs,-18.65,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-11 00:00:00,2026-04-01 00:00:00,Voxi,-20.0,DEBIT,Celular,Card Payment,Revolut,4,
2026-04-13 00:00:00,2026-04-01 00:00:00,Amazon,-20.99,DEBIT,Amazon,Card Payment,Revolut,4,
2026-04-05 00:00:00,2026-04-01 00:00:00,Sainsbury's,-21.49,DEBIT,Mercado,Card Payment,Revolut,4,
2026-04-07 00:00:00,2026-04-01 00:00:00,Ep Cuts,-22.0,DEBIT,Cabelo,Card Payment,Revolut,4,
2026-04-04 00:00:00,2026-04-01 00:00:00,Sainsbury's,-22.07,DEBIT,Mercado,Card Payment,Revolut,4,
2026-04-29 00:00:00,2026-04-01 00:00:00,Nam Kee,-22.13,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-13 00:00:00,2026-04-01 00:00:00,Amazon,-23.98,DEBIT,Amazon,Card Payment,Revolut,4,
2026-04-19 00:00:00,2026-04-01 00:00:00,The Solo,-24.81,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-11 00:00:00,2026-04-01 00:00:00,Vision Express Opticians,-30.0,DEBIT,Consulta,Card Payment,Revolut,4,
2026-04-07 00:00:00,2026-04-01 00:00:00,Amazon,-30.54,DEBIT,Amazon,Card Payment,Revolut,4,
2026-04-12 00:00:00,2026-04-01 00:00:00,ODEON,-30.88,DEBIT,Ingresso,Card Payment,Revolut,4,
2026-04-05 00:00:00,2026-04-01 00:00:00,Amazon,-32.24,DEBIT,Amazon,Card Payment,Revolut,4,
2026-04-06 00:00:00,2026-04-01 00:00:00,Amazon,-32.92,DEBIT,Amazon,Card Payment,Revolut,4,
2026-04-11 00:00:00,2026-04-01 00:00:00,Sainsbury's,-38.08,DEBIT,Mercado,Card Payment,Revolut,4,
2026-04-14 00:00:00,2026-04-01 00:00:00,British Airways,-40.0,DEBIT,Viagem,Card Payment,Revolut,4,
2026-04-14 00:00:00,2026-04-01 00:00:00,British Airways,-40.0,DEBIT,Viagem,Card Payment,Revolut,4,
2026-04-07 00:00:00,2026-04-01 00:00:00,Amazon,-45.26,DEBIT,Amazon,Card Payment,Revolut,4,
2026-04-27 00:00:00,2026-04-01 00:00:00,Uber,-47.64,DEBIT,Uber,Card Payment,Revolut,4,
2026-04-03 00:00:00,2026-04-01 00:00:00,Transport for Amsterdam,-50.0,DEBIT,Transporte,Card Payment,Revolut,4,
2026-04-05 00:00:00,2026-04-01 00:00:00,Amazon,-53.99,DEBIT,Amazon,Card Payment,Revolut,4,
2026-04-07 00:00:00,2026-04-01 00:00:00,Amazon,-65.98,DEBIT,Amazon,Card Payment,Revolut,4,
2026-04-16 00:00:00,2026-04-01 00:00:00,Goldwood,-72.44,DEBIT,Restaurante,Card Payment,Revolut,4,
2026-04-10 00:00:00,2026-04-01 00:00:00,To Thalita Reis Verlindo,-80.0,DEBIT,Limpeza,Transfer,Revolut,4,
2026-04-17 00:00:00,2026-04-01 00:00:00,Drivalia Recharges,-95.0,DEBIT,Viagem,Card Payment,Revolut,4,
2026-04-30 00:00:00,2026-04-01 00:00:00,Virgin Active,-109.0,DEBIT,Academia,Transfer,Revolut,4,
2026-04-04 00:00:00,2026-04-01 00:00:00,Resident Advisor,-121.0,DEBIT,Ingresso,Card Payment,Revolut,4,
2026-04-29 00:00:00,2026-04-01 00:00:00,Transfer to Victor Bontempi Franca,-131.0,DEBIT,Restaurante,Transfer,Revolut,4,
2026-04-01 00:00:00,2026-04-01 00:00:00,Lb Southwark,-104.43,DEBIT,Casa,Transfer,Revolut,4,
2026-04-14 00:00:00,2026-04-01 00:00:00,British Airways,-698.29,DEBIT,Viagem,Card Payment,Revolut,4,
2026-04-30 00:00:00,2026-04-01 00:00:00,To Michele Messina,-1598.0,DEBIT,Aluguel,Transfer,Revolut,4,
2026-07-31 00:00:00,2026-07-01 00:00:00,Transport for London,-6.1,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-31 00:00:00,2026-07-01 00:00:00,Pret A Manger,-16.55,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-31 00:00:00,2026-07-01 00:00:00,Pret A Manger,-5.6,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-31 00:00:00,2026-07-01 00:00:00,Apple,-12.49,DEBIT,TV,Card Payment,Revolut,7,
2026-07-30 00:00:00,2026-07-01 00:00:00,To Michele Messina,-1598.0,DEBIT,Aluguel,Transfer,Revolut,7,
2026-07-30 00:00:00,2026-07-01 00:00:00,Transport for London,-6.1,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-31 00:00:00,2026-07-01 00:00:00,Virgin Active,-109.0,DEBIT,Academia,Transfer,Revolut,7,
2026-07-30 00:00:00,2026-07-01 00:00:00,itsu,-5.37,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-30 00:00:00,2026-07-01 00:00:00,Vue,-7.0,DEBIT,Ingresso,Card Payment,Revolut,7,
2026-07-30 00:00:00,2026-07-01 00:00:00,Souvlakiby,-12.0,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-29 00:00:00,2026-07-01 00:00:00,Transport for London,-6.1,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-29 00:00:00,2026-07-01 00:00:00,Sainsbury's,-5.29,DEBIT,Mercado,Card Payment,Revolut,7,
2026-07-29 00:00:00,2026-07-01 00:00:00,itsu,-11.94,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-28 00:00:00,2026-07-01 00:00:00,Murger Han,-19.45,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-28 00:00:00,2026-07-01 00:00:00,Sainsbury's,-11.47,DEBIT,Mercado,Card Payment,Revolut,7,
2026-07-28 00:00:00,2026-07-01 00:00:00,Uber,-18.93,DEBIT,Uber,Card Payment,Revolut,7,
2026-07-28 00:00:00,2026-07-01 00:00:00,Transport for London,-1.75,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-27 00:00:00,2026-07-01 00:00:00,Transport for London,-3.1,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-27 00:00:00,2026-07-01 00:00:00,The Westbourne,-14.0,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-27 00:00:00,2026-07-01 00:00:00,The Westbourne,-14.0,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-27 00:00:00,2026-07-01 00:00:00,The Westbourne,-18.15,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-27 00:00:00,2026-07-01 00:00:00,The Westbourne,-13.2,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-26 00:00:00,2026-07-01 00:00:00,Transport for London,-1.75,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-26 00:00:00,2026-07-01 00:00:00,Sainsbury's,-11.71,DEBIT,Mercado,Card Payment,Revolut,7,
2026-07-26 00:00:00,2026-07-01 00:00:00,The Hub,-7.2,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-25 00:00:00,2026-07-01 00:00:00,Bell Pharmacy Bow,-6.49,DEBIT,Farmácia,Card Payment,Revolut,7,
2026-07-26 00:00:00,2026-07-01 00:00:00,Uber Eats,-35.33,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-25 00:00:00,2026-07-01 00:00:00,MOTH Club,-30.5,DEBIT,Ingresso,Card Payment,Revolut,7,
2026-07-25 00:00:00,2026-07-01 00:00:00,Transport for London,-1.75,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-25 00:00:00,2026-07-01 00:00:00,Tesco,-7.25,DEBIT,Mercado,Card Payment,Revolut,7,
2026-07-25 00:00:00,2026-07-01 00:00:00,Transport for London,-16.3,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-24 00:00:00,2026-07-01 00:00:00,Seacontainers 12knot,-105.55,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-24 00:00:00,2026-07-01 00:00:00,Sainsbury's,-17.5,DEBIT,Mercado,Card Payment,Revolut,7,
2026-07-23 00:00:00,2026-07-01 00:00:00,Transport for London,-6.1,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-23 00:00:00,2026-07-01 00:00:00,Thai Square (minories,-113.4,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-23 00:00:00,2026-07-01 00:00:00,Disney+,-5.99,DEBIT,TV,Card Payment,Revolut,7,
2026-07-23 00:00:00,2026-07-01 00:00:00,Traditional Pure,-14.0,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-22 00:00:00,2026-07-01 00:00:00,Transport for London,-6.2,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-22 00:00:00,2026-07-01 00:00:00,Sainsbury's,-17.29,DEBIT,Mercado,Card Payment,Revolut,7,
2026-07-22 00:00:00,2026-07-01 00:00:00,itsu,-11.94,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-22 00:00:00,2026-07-01 00:00:00,Playtomic,-18.2,DEBIT,Academia,Card Payment,Revolut,7,
2026-07-22 00:00:00,2026-07-01 00:00:00,Paramount,-4.99,DEBIT,TV,Card Payment,Revolut,7,
2026-07-21 00:00:00,2026-07-01 00:00:00,Transport for London,-3.1,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-21 00:00:00,2026-07-01 00:00:00,Voxi,-20.0,DEBIT,Celular,Card Payment,Revolut,7,
2026-07-20 00:00:00,2026-07-01 00:00:00,Sainsbury's,-1.19,DEBIT,Mercado,Card Payment,Revolut,7,
2026-07-20 00:00:00,2026-07-01 00:00:00,Sainsbury's,-12.02,DEBIT,Mercado,Card Payment,Revolut,7,
2026-07-20 00:00:00,2026-07-01 00:00:00,Transport for London,-3.0,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-19 00:00:00,2026-07-01 00:00:00,Hippodrome,-36.62,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-19 00:00:00,2026-07-01 00:00:00,Sainsbury's,-12.5,DEBIT,Mercado,Card Payment,Revolut,7,
2026-07-18 00:00:00,2026-07-01 00:00:00,Apple,-0.99,DEBIT,TV,Card Payment,Revolut,7,
2026-07-18 00:00:00,2026-07-01 00:00:00,Transport for London,-6.0,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-18 00:00:00,2026-07-01 00:00:00,Apple,-7.99,DEBIT,TV,Card Payment,Revolut,7,
2026-07-18 00:00:00,2026-07-01 00:00:00,Pret A Manger,-12.95,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-17 00:00:00,2026-07-01 00:00:00,Transport for London,-6.1,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-17 00:00:00,2026-07-01 00:00:00,Anchor Bankside,-21.8,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-17 00:00:00,2026-07-01 00:00:00,Anchor Bankside,-21.6,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-17 00:00:00,2026-07-01 00:00:00,The Banker,-53.1,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-16 00:00:00,2026-07-01 00:00:00,Transfer to Ligia Meire Cipriano Santos,-16.0,DEBIT,Dinheiro enviado (outra pessoa),Transfer,Revolut,7,
2026-07-17 00:00:00,2026-07-01 00:00:00,Sainsbury's,-0.49,DEBIT,Mercado,Card Payment,Revolut,7,
2026-07-17 00:00:00,2026-07-01 00:00:00,Sainsbury's,-9.89,DEBIT,Mercado,Card Payment,Revolut,7,
2026-07-16 00:00:00,2026-07-01 00:00:00,Transport for London,-8.9,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-16 00:00:00,2026-07-01 00:00:00,Mare Street Market,-6.9,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-16 00:00:00,2026-07-01 00:00:00,Pret A Manger,-5.6,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-15 00:00:00,2026-07-01 00:00:00,The Salad Kitchen,-8.55,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-15 00:00:00,2026-07-01 00:00:00,Transport for London,-6.2,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-15 00:00:00,2026-07-01 00:00:00,Ls Arepa And,-51.13,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-15 00:00:00,2026-07-01 00:00:00,Pret A Manger,-5.6,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-15 00:00:00,2026-07-01 00:00:00,Emerald Eats,-11.0,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-14 00:00:00,2026-07-01 00:00:00,Transport for London,-6.2,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-14 00:00:00,2026-07-01 00:00:00,Sainsbury's,-21.44,DEBIT,Mercado,Card Payment,Revolut,7,
2026-07-14 00:00:00,2026-07-01 00:00:00,K10 Sushi,-9.99,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-13 00:00:00,2026-07-01 00:00:00,Transport for London,-3.5,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-13 00:00:00,2026-07-01 00:00:00,Sainsbury's,-8.25,DEBIT,Mercado,Card Payment,Revolut,7,
2026-07-13 00:00:00,2026-07-01 00:00:00,McDonald's,-8.39,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-12 00:00:00,2026-07-01 00:00:00,Transport for London,-8.9,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-12 00:00:00,2026-07-01 00:00:00,Breeze,-11.5,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-12 00:00:00,2026-07-01 00:00:00,Sainsbury's,-2.0,DEBIT,Mercado,Card Payment,Revolut,7,
2026-07-11 00:00:00,2026-07-01 00:00:00,To FATIH SAGLAM,-10.0,DEBIT,Dinheiro enviado (outra pessoa),Transfer,Revolut,7,
2026-07-12 00:00:00,2026-07-01 00:00:00,Merchant House Of Bow,-63.0,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-12 00:00:00,2026-07-01 00:00:00,Sainsbury's,-22.9,DEBIT,Mercado,Card Payment,Revolut,7,
2026-07-11 00:00:00,2026-07-01 00:00:00,Transport for London,-6.0,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-11 00:00:00,2026-07-01 00:00:00,Sainsbury's,-5.83,DEBIT,Mercado,Card Payment,Revolut,7,
2026-07-11 00:00:00,2026-07-01 00:00:00,Apple,-11.99,DEBIT,TV,Card Payment,Revolut,7,
2026-07-10 00:00:00,2026-07-01 00:00:00,To Thalita Reis Verlindo,-35.0,DEBIT,Limpeza,Transfer,Revolut,7,
2026-07-11 00:00:00,2026-07-01 00:00:00,Pret A Manger,-12.95,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-10 00:00:00,2026-07-01 00:00:00,Transport for London,-8.9,DEBIT,Transporte,Card Payment,Revolut,7,
